character_id,raw_character_text
5989.0,Other Car's Driver
5990.0,Fireman #1
5991.0,Fireman #2
5992.0,Fireman #3
5993.0,Male Twin
5994.0,2nd Male Twin
5995.0,Mexican Duffman
5996.0,Bar Rag
5997.0,Bartholomé
5998.0,Lise
5999.0,Marguerite
6001.0,Homeur
6002.0,Archbishop Smithers
6003.0,Le Duc
6004.0,ARCHBISHOP
6005.0,Sponge
6006.0,French Wiggum
6008.0,Viking Homer
6009.0,Viking Lenny
6010.0,Monk #2
6011.0,Monk #3
6012.0,Persian Trader
6013.0,Christian Homer
6014.0,King Nelson
6015.0,Discarded Wives
6016.0,Servant Jimbo
6017.0,Scheherazade
6018.0,SCHERAZADE
6019.0,Nobleman
6020.0,Pope Julius
6021.0,Michelangelo
6024.0,Extra Large Underwear
6025.0,Jamie
6026.0,Adam
6027.0,Guy Driving By
6028.0,Frida
6029.0,Jerri
6030.0,3rd Twin
6031.0,Pyramus' Father
6032.0,Thisbe
6033.0,Parrot
6034.0,Voice From Tv
6035.0,Hadley
6036.0,Pauline Pfeiffer
6037.0,Marlin
6038.0,Cloaked Member
6039.0,HANK WILLIAMS
6040.0,Shelbyville Announcer
6041.0,Julian Assange
6042.0,Paula Paul
6043.0,Marine
6044.0,Perky Checkout Lady
6045.0,Shepard Fairey
6046.0,Robbie Conal
6047.0,Kenny Scharf
6048.0,Pompous Arts Editor
6050.0,Ron English
6051.0,Thought Bubble Apu
6052.0,Store Worker
6053.0,MUCH-SCARIER DEATH
6054.0,'Shorts' Bart
6055.0,'Shorts' Homer
6056.0,'Shorts' Lisa
6057.0,'Shorts' Marge
6058.0,Sideshow Mel Shakespeare
6059.0,Moes
6060.0,FLANDERS' MOUTH AND MOUSTACHE
6061.0,Lang-Soo
6062.0,Table Of Brunchers
6063.0,BEAUTIFUL BOY
6064.0,Robot Catcher
6065.0,Robot 3rd Baseman
6066.0,Pointing Robot
6067.0,Another Robot
6068.0,Yet Another Robot
6069.0,Dying Robot
6070.0,Robot #3
6072.0,Fishing Robot
6073.0,Fitness Salesman
6074.0,Elderly Homer
6075.0,Elderly Marge
6076.0,Terrified Man
6077.0,Jennifer Aniston
6078.0,Handsome Funny Guy
6079.0,Shirtless Rugged Man
6080.0,Kitten
6081.0,Thought Bubble Jimbo
6082.0,1-Year-Old Homer
6083.0,Strange Man
6084.0,Giant Cat
6085.0,Check-in Agent
6086.0,Tough Announcer
6087.0,Rowan Priddis
6088.0,Kidzone Rep
6089.0,Caribbean Boy
6090.0,Singaporean Girl
6091.0,80-Year-Old Bart
6092.0,Elderly Nelson
6093.0,Skeet Shooter
6094.0,Captain Svalbard
6095.0,Norwegian Ensign
6096.0,Joey Scazzazone
6098.0,Filipino Steward
6099.0,Wheelchair Boy
6100.0,Dave the Lifeguard
6101.0,Treat Williams
6102.0,Portuguese Boy
6103.0,Cruiser
6104.0,Russian Businessman
6106.0,German Criminal
6107.0,Mistress
6108.0,CAIN
6109.0,Homer's Reflection
6110.0,Hufnpuffalus
6111.0,Drug Lord
6112.0,DRUG LORD'S WIFE
6113.0,Feminist Left-handed Woman
6114.0,Strident Left-handed Man
6116.0,Embarrassed Man
6117.0,Christian Teacher
6118.0,Talking Dog
6119.0,Older Flanders
6120.0,College Grad Todd
6121.0,Sally Scantron Sheet
6122.0,Peter Pencil
6123.0,SALLYPETER
6124.0,Sleazy Sam
6125.0,Farmwife
6126.0,Pistons
6127.0,Lady Gaga
6128.0,Senior Tsa Agent
6129.0,Wardrobe Man
6130.0,Dangling Accountant
6131.0,SPUCKLER KID
6132.0,CROWD OW
6133.0,Voice Chip
6134.0,Manhole Paparazzo
6135.0,Egg Bearers
6136.0,Egg Bearer
6138.0,Old Man Wellbottom
6139.0,J.J. Hunsecker
6140.0,N.Y. Father
6141.0,N.Y. Mother
6142.0,Buff Cowboy
6143.0,New York Cab Driver
6144.0,Sophisticated Girl
6145.0,Theater Cashier
6146.0,New York Guy
6147.0,Guitar Player
6148.0,Shakespearean Vendor
6149.0,Other Audience Members
6150.0,Unidentified Baldwin
6151.0,Unidentified Estevez
6152.0,Hipster Man
6153.0,Shakespearean Actor
6154.0,New York Cop
6155.0,Al Roker
6158.0,Ethereal Being
6159.0,2nd Ethereal Being
6160.0,Ethereal Beings
6161.0,Little Marge
6163.0,DEMONS
6164.0,Mysterious Figure
6165.0,Corrupt Pope Homer
6166.0,Fop Homer
6167.0,Caveman Homer
6168.0,Egyptian Slave Homer
6169.0,Jeff Gordon
6170.0,Evil Wizard
6171.0,Meredith Milgram
6173.0,Thought Bubble Dr. Hibbert
6174.0,THOUGHT BUBBLE BERNICE
6175.0,Roberto Dinero
6176.0,ROBERT DINERO
6177.0,Female Orderly
6178.0,Male Orderly
6179.0,Burly Biker
6180.0,Spiro
6181.0,YOUNG SPIRO
6182.0,Marvin Hamlisch
6183.0,CHANTEUSE
6184.0,YOUNG RITA
6185.0,RITA
6186.0,Jennifer Tilly
6187.0,Puppet
6188.0,Dealer Avatar
6189.0,Elderly Owner
6190.0,Dan Gillick
6191.0,Joey the Arsonist
6192.0,Kenny the Problem
6193.0,Bulgarian Woman
6194.0,Giant Grasshopper
6197.0,Relieved Mom
6198.0,Crazed Dad
6199.0,Girl's Mom
6201.0,Dejected Barfly
6202.0,Auditor
6203.0,Pleasant Voice
6204.0,Distinguished Elderly Voice
6205.0,7-Year-Old Brockman
6206.0,Short Man
6207.0,Upbeat Announcer
6208.0,Man With Tree Hat
6209.0,Tree Hoper
6210.0,Seminar Leader
6211.0,Donut Manterence
6212.0,Terence
6213.0,T-Rex
6214.0,YO-YO
6215.0,Tattoo Artist
6216.0,Nursing Women
6217.0,Nursing Toddler
6219.0,Colin Meloy
6220.0,Pretentious Rat Lover
6221.0,Futuristic Man
6222.0,Old-timey Hipster
6223.0,MyPhone
6225.0,Villageville Crowd
6226.0,Electronic Donkey Voice
6229.0,Toad
6230.0,Young Herman
6231.0,12-Year-Old Lou
6232.0,Miss Viola
6233.0,Other Dad
6234.0,Mom With Laser
6235.0,Moms
6236.0,Red Dad
6237.0,Furious Dad
6238.0,Psycho Dad
6239.0,Ape Heads
6240.0,Lloyd
6241.0,Dr. Eugene Blatz
6242.0,Overlord
6243.0,Post-apocalyptic Crowd
6244.0,Prepper
6245.0,Zombie Kid
6246.0,Zombie Dad
6247.0,MOLEMAN JR.
6248.0,Jennifer
6249.0,Angel Skinner
6250.0,Mrs. Skinner Devil
6252.0,Wrecking Ball Operator
6253.0,Bird Wrangler
6254.0,Mav
6255.0,Portia
6256.0,Mav's Dad
6257.0,Male Gps
6258.0,Musicologist
6259.0,Other Musicologist
6260.0,French-canadian Mountain Man
6261.0,HILLBILLY M.C.
6262.0,Barry the Satellite TV Guy
6263.0,Devon Peacock
6264.0,SUPERHERO WITH CLAWS
6265.0,Max Weinberg
6266.0,Brazilian Man
6267.0,Brazilian 12-year-old Boy
6268.0,Melvis
6269.0,Caricature
6270.0,Ol' Joe Clabby
6271.0,Front Desk Man
6272.0,Kicked-out Husband #1
6273.0,Kicked-out Husband #2
6274.0,Robert A. Caro
6275.0,ALAN RICKMAN
6276.0,Video Game Woman
6277.0,Futuristic Computer
6278.0,Sensitive Female Voice
6279.0,Hillbilly
6280.0,Hillbilly #2
6281.0,Face
6282.0,Storytime Sue
6284.0,DUFFMAN VOICE MILHOUSE
6285.0,Cute Puppet
6286.0,Bus Vendor
6287.0,Bus Station Guy
6288.0,P.R. Person
6289.0,Macho Narrator
6290.0,CJ Ramone
6291.0,Oldsters
6292.0,Angry Crowd
6293.0,Glamorous Godfrey
6296.0,Nerdy Fat Kid
6297.0,Ms. Cantwell
6298.0,Nurse Dora
6300.0,Richard Dawkins Demon
6301.0,Color Man
6302.0,Man Stuck Inside
6303.0,Middle-aged Jasper
6304.0,Janet Reno
6305.0,Middle-aged Jewish Man
6306.0,Justine
6308.0,Evil Scientist
6309.0,Superspy
6310.0,Chef Naziwa
6311.0,Male Diner
6312.0,Stella
6313.0,Stanley Kowalski
6314.0,Stanley Kowalski Milhouse
6315.0,School Therapist
6316.0,Searchy
6317.0,Brando's Head
6318.0,KARL MALDEN
6322.0,Fat Brando
6323.0,Sex Shop Salesman
6324.0,Sushi Piece
6325.0,2nd Sushi Piece
6326.0,Rev. Hooper
6328.0,Parishioners
6329.0,Oogle Driver
6330.0,Oogle Worker
6331.0,Warm Female Voice
6332.0,Male Singers
6333.0,Ken
6334.0,Doesn't Like Anything
6335.0,Cop With A Secret
6336.0,Sonny Rollins
6337.0,Man In Van
6338.0,Princess Diana
6339.0,Gandhi
6342.0,Slava
6343.0,Zhenya
6344.0,Vigorous Older Man
6345.0,Justin Bieber
6346.0,Men In Audience
6347.0,Male British Announcer
6348.0,Planet Jackson
6349.0,French Scientist
6350.0,Blaise Pascal
6352.0,Male Icelander
6353.0,Ingimar
6355.0,Female Icelander
6356.0,Wise Old Icelander
6357.0,Carl's Father
6358.0,Everyone In Iceland
6359.0,1-Year-Old Bart
6360.0,1-Year-Old Nelson
6361.0,Hippie-looking Guy
6362.0,Pbs Announcer
6363.0,Mr. Drake
6364.0,Polly
6365.0,Lord Upton
6366.0,DOWAGER GRANDMUM
6368.0,800-Pound Homer
6369.0,Thought Bubble Ben
6371.0,Booth Worker
6373.0,Halpern
6374.0,Official-sounding Voice
6375.0,Fat In The Hat
6376.0,Borax
6378.0,Fighter Pilot #1
6379.0,Fighter Pilot #2
6380.0,Legless Wiseguy
6381.0,Big Mouth
6382.0,Freaks
6383.0,Kent Brockman's Thoughts
6384.0,MR. BURNS.
6385.0,Lilah
6386.0,Rachel Maddow
6387.0,Dexter Colt
6388.0,newsstand Operator
6389.0,Siri
6390.0,Marksman
6391.0,NANCY SINATRA-TYPE SINGER
6392.0,MAN ON FIRE
6393.0,MAN WITH WINGS
6394.0,WILLIAM CONRAD-STYLE NARRATOR
6395.0,GRETCHEN
6396.0,LAMAZE INSTRUCTOR
6397.0,CALLIOPE
6399.0,JOY
6400.0,HOMER JR.
6401.0,Isabel Gutierrez
6402.0,Drivers
6403.0,Pigsty
6404.0,1st First Grader
6405.0,2nd First Grader
6406.0,Walter Mondale
6407.0,John Kerry
6408.0,Anderson Cooper
6409.0,Male Singer
6410.0,Female Astronaut
6411.0,Sea Sponge
6412.0,Squiduardo
6413.0,Widowfish
6414.0,President Obama
6415.0,Aspiring Krustys
6416.0,Rastafarian Krusty
6417.0,Jamaican Singers
6418.0,Itchem
6419.0,Somber Irish Krusty
6420.0,Irish Clown Father
6421.0,Pregnant Irish Girl
6422.0,IRISH KRUSTY
6423.0,Krustys
6424.0,Mexican Krusty
6425.0,Botswana Krusty
6428.0,Slavic Man
6429.0,Midwestern Dad
6430.0,Midwestern Woman
6431.0,Boarder
6432.0,Female Boarder
6433.0,Out-of-towners
6434.0,Church Reporter
6435.0,Female Tourist
6436.0,Honeymooning Bride
6437.0,King Winter
6438.0,Child's Mother
6439.0,Child's Father
6440.0,Nasreen
6441.0,Boarders
6442.0,Singing Man
6443.0,British Tourist
6444.0,Plant Employee #1
6445.0,Plant Employee #2
6446.0,The Collider
6447.0,Altar Boy
6448.0,Raiders Dad
6449.0,Altar Boy Usher
6450.0,Serious Announcer
6451.0,Paul Rudd
6452.0,Leslie Mann
6453.0,Sleazy Executive
6454.0,Deputy Director Gratman
6455.0,Young Fbi Agent
6456.0,Fbi Trooper #1
6457.0,Fbi Trooper #2
6458.0,Fbi Trooper #3
6459.0,Criminal #1
6460.0,Criminal #2
6462.0,Criminal #3
6463.0,Gottfrid
6464.0,Death Metal Lead Singer
6465.0,Judd Apatow
6466.0,SETH ROGEN
6468.0,Federal Judge
6469.0,Producer #1
6470.0,Producer #2
6471.0,Producer #3
6472.0,Producer #4
6473.0,Channing Tatum
6474.0,GRIM ANNOUNCER
6475.0,Radioactive Man's Thoughts
6476.0,The Fracker
6477.0,Charcoal Briquette
6478.0,Citizen Solar
6479.0,Wind Lad
6480.0,Petroleus Rex
6481.0,Harlan Ellison
6482.0,Strawberry
6483.0,Real Stan Lee
6484.0,Kumiko
6485.0,Jim-jam Bonks
6486.0,Yutaka
6487.0,Michiko
6488.0,Bart Snail
6489.0,Stress Ball
6490.0,Will Lyman
6491.0,Anonymous Expert
6492.0,Glasses
6493.0,Hershey's Kid
6494.0,Owl Valentine
6495.0,Jonesy
6496.0,Dr. Carlock
6497.0,Rev. Kartawijaya
6498.0,Devil Kid
6499.0,Kid With Lisp
6500.0,Diggs
6502.0,Comic Book Guy's Bird
6503.0,Animated Krusty
6504.0,Alarmist Narrator
6505.0,Jenny McCarthy
6506.0,Monsarno Rep
6507.0,Researcher
6509.0,Docent
6510.0,Worker On Ground
6511.0,Worker On Ladder
6512.0,Hibbert's Father
6513.0,City Health Employee
6514.0,Old Jewish Man's Late Wife
6515.0,Uncle Bill
6516.0,Bingo Caller
6517.0,Old Man #1
6518.0,Old Man #2
6519.0,Mildred
6520.0,Female Dj
6521.0,FEMALE D. J.
6522.0,Gang Member
6523.0,S.a.t. Prepper #1
6524.0,S.a.t. Prepper #2
6526.0,DAWN
6527.0,Speedo Salesman
6528.0,Sabine
6529.0,KLAUS ZIEGLER
6530.0,Stephen Douglas
6531.0,Elderly Japanese Man
6532.0,Ezra
6533.0,Federation Executive
6534.0,FEDERATION EXECUTIVE #2
6535.0,Brazilian Lady
6536.0,Voice From Tablet
6537.0,Brazilian Fans
6538.0,El Divo
6539.0,ANDRES CANTOR
6540.0,Spanish Announcer
6541.0,Antonio
6542.0,2nd Gambler
6543.0,Samba Instructor
6544.0,Man In Robe
6545.0,Drycleaner Guys
6546.0,Brazil Fan
6547.0,German Fan
6548.0,Older German Man
6549.0,Brazilians
6550.0,Softball Player
6551.0,Body Shop Clerk
6552.0,Lucas
6553.0,MARGE 7
6554.0,Adult Lucas
6555.0,JERRY
6556.0,Adult Jenda
6557.0,DINOSAUR TRAINER
6558.0,ZOMBIE MILHOUSE
6559.0,BRUNETTE
6560.0,Alien Woman
6561.0,Adult Dolph
6562.0,CHIEF RALPH
6563.0,PICARD
6565.0,SANTA'S LITTLE HYBRID
6566.0,SELF-DRIVING CAR
6568.0,Hispanic Guy In Truck
6569.0,Mrs. Trunch
6570.0,Haitian Woman
6571.0,20-something Wife
6572.0,20-something Husband
6573.0,12-Year-Old Homer
6575.0,BRITISH MAN
6576.0,Booth
6577.0,Snooty Judge
6578.0,Cathy
6579.0,Wallis
6580.0,WISEGUY BOY
6581.0,GUS HUEBNER
6582.0,Tumi
6583.0,Peter Sagal
6584.0,Carl Kasell
6585.0,Minority Whip
6586.0,Mean Girl
6587.0,Edwin Moses
6588.0,Super Milhouse
6589.0,Lisping Boy
6590.0,Cassidy The Crocodile
6591.0,Henrietta Kitten
6592.0,KRUSTY'S HEAD
6593.0,JEFF ROSS
6594.0,SARAH SILVERMAN
6595.0,RABBIS
6596.0,RABBI RUDENSTEIN
6597.0,TEENAGED KRUSTY
6598.0,CLIVE MERIWETHER
6599.0,DAVID HYDE PIERCE
6600.0,NEIL SIMON
6601.0,MIDDLE-AGED KRUSTY
6602.0,GERMAN HOUSEKEEPER
6603.0,RODNEY DANGERFIELD
6604.0,RESUSCI-ANNIE
6605.0,CEELO GREEN-TYPE
6606.0,CAPTAIN BOWDITCH
6607.0,GITMO
6608.0,NFL NARRATOR
6609.0,CAPTAIN BOWDITCHSAILORS
6610.0,TRUDY ZENGLER
6611.0,KID DEMON
6612.0,BULLY DEMON
6614.0,DEMON GIRL
6615.0,PRINCIPAL HEAD #2
6616.0,DEMON TEACHER
6617.0,JEFFISTOPHELES
6618.0,JOCK DEMON
6619.0,HOT STUFF
6620.0,PRINCIPAL HEAD #1
6621.0,NOAH WEBSTER
6623.0,MOOG
6624.0,WISEGUYS
6625.0,MOOGLEONARDCARLTONDUM
6626.0,DUM
6628.0,PARTYGOER
6629.0,STANLEY KUBRICK
6630.0,AL BUNDY
6631.0,PEG ALIEN
6632.0,ORIGINAL MARGE
6633.0,ORIGINAL HOMER
6634.0,ORIGINAL BART
6635.0,REGULAR GHOST MARGE
6636.0,REGULAR GHOST LISA
6637.0,REGULAR GHOST HOMER
6638.0,ORIGINAL GHOST MARGE
6639.0,REGULAR GHOST MARGE ORIGINAL GHOST MARGE
6640.0,ORIGINAL GHOST BART
6641.0,ORIGINAL GHOST HOMER
6642.0,CGI HOMER
6643.0,CGI DOG
6646.0,ORIGINAL GHOST LISA
6647.0,MAXINE LOMBARD
6648.0,MUTANT CHARLIE
6649.0,MAXINE
6650.0,HEDONISMBOT
6651.0,JUKEBOX RECORD
6652.0,LEELA
6653.0,FRY
6654.0,PROFESSOR FARNSWORTH
6655.0,HERMES
6656.0,DR. ZOIDBERG
6657.0,FRYPROFESSORLEELA
6658.0,MORBO
6660.0,BART GOBLINS
6661.0,SCRUFFY
6662.0,SPOILED 2-YEAR-OLD
6663.0,LRRR
6664.0,NDND
6665.0,TEACHER IN BACK
6666.0,MR. LASSEN
6667.0,DESERT HIPSTER
6668.0,CUPCAKE MAN
6669.0,BLAZING GUY VETERAN
6670.0,HIPSTER WOMAN
6671.0,TUBA PLAYER
6672.0,BLAZING GUY HIPSTER
6673.0,FIRE PRIESTESS
6674.0,2ND REVELER
6675.0,MAN IN CENTER OF PRISON
6676.0,NELSON COMET
6677.0,KING TOOT
6678.0,GUITAR CENTRAL EMPLOYEE #1
6679.0,STIG
6680.0,SUNGAZER SINGER
6681.0,NICK DELACOURT
6682.0,PETER D'ABBRUZIO
6683.0,SHREDDER STEVENS
6685.0,SAMMY HAGAR
6686.0,FREDDY FREEMAN
6687.0,FORUM ANNOUNCER
6688.0,COVERCRAFT
6690.0,GOLDEN ROBOT
6691.0,KARAOKE MACHINE
6692.0,WISEGUY VENDOR
6694.0,NUTCRACKER
6695.0,SCARECROW
6696.0,ITALIAN FATHER
6697.0,WISE ELDERLY ALIEN
6698.0,PIRATES
6699.0,MANIC MOUSE
6700.0,COOL ZONE RECORDING
6703.0,FLYING SQUIRREL
6704.0,ALIEN ATTORNEY
6705.0,BAGPIPER
6706.0,ALIEN MOM
6708.0,YOUNG FEMALE CREATURE
6709.0,INTELLECTUAL ALIEN
6710.0,ALIEN ANNOUNCER #1
6711.0,KLAUNAX
6712.0,SWEET MALE VOICES
6713.0,GENTLE VOICE
6714.0,ALIEN MAN
6715.0,SPACE BROCCOLI
6716.0,DON BOOKNER
6717.0,CIRCUS AUDIENCE
6718.0,FINGERNAIL MAN
6719.0,SVEN-GOLLY
6720.0,ELON MUSK
6721.0,ELON
6722.0,IMAGINER
6723.0,YOUNG JEWISH MAN
6724.0,YOUNG MOLEMAN
6725.0,TUSCALOOSA PEOPLE
6726.0,PHARRELL WILLIAMS
6727.0,PRIDESTERS
6728.0,ALBERT
6729.0,LANEY FONTAINE
6730.0,LADY DUFF
6731.0,BOOK CLUB MEMBER
6732.0,OTHER BOOK CLUB MEMBER
6733.0,HEAD INSPECTOR
6734.0,SIKH CAB DRIVER
6735.0,JIM IGNATOWSKI
6736.0,CHAPIN-LIKE SINGER
6737.0,HARRY CHAPIN-TYPE SINGER
6739.0,SMILE
6740.0,KEMI
6741.0,PEDICAB DRIVER
6742.0,SMITHERS' THOUGHTS
6743.0,AGED MOE
6744.0,RICHARD BRANSON
6746.0,COCKTAIL WAITRESSES
6747.0,SECURITY THUG #1
6748.0,SECURITY THUG #2
